Name|Result|Span|Owner|Regularity|Linkage|Read Only|Hidden|File Size|Date Created|Date Modified|Date Accessed|File Path|File Type
PHONE_US|(406) 265-7322 |Page 1, Words 120-121|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
CCN|2546-6734-3457-3473|Page 1, Word 122|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
SSN|244-76-8897|Page 1, Word 123|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
PHONE_US|(860) 634-8900 |Page 1, Words 124-125|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
CCN|5346-7346-7467-2359|Page 1, Word 126|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
SSN|144-67-2436|Page 1, Word 127|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
PHONE_US|(201) 332-6388 t|Page 1, Words 128-130|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
CCN|5235-7345-1354-7345|Page 1, Word 131|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
SSN|421-55-7346|Page 1, Word 132|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
PHONE_US|(310) 555-7445 |Page 1, Words 133-134|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
CCN|6345-6235-6735-5434|Page 1, Word 135|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
SSN|634-78-1453|Page 1, Word 136|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
PHONE_US|(727) 235-7564 |Page 1, Words 137-138|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
PHONE_US|(937) 243-5634 |Page 1, Words 139-140|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
SSN|161-23-4923|Page 2, Word 68|POX6022\iridemo|true|false|false|false|61165|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|2018-05-03T17:35:44.6514Z|C:\git\workbench-demos\Dark_Data_Discovery\data\buyerslist.pdf|pdf
SSN|161-23-4923|Page 1, Word 3|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|656-75-8962|Page 1, Word 6|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|224-23-4923|Page 1, Word 9|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|194-67-0943|Page 1, Word 12|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|367-54-2323|Page 1, Word 15|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|123456789|Page 1, Word 26|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|987654321|Page 1, Word 30|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|103812364|Page 1, Word 34|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|1234567891234567|Page 1, Word 42|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|1472583690963214|Page 1, Word 46|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|078945612|Page 1, Word 50|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|40392-5967|Page 1, Word 60|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|20486-7863|Page 1, Word 64|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|21198-2345|Page 1, Word 68|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|5867-5276-2792-7452|Page 1, Word 76|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|764-43-0966|Page 1, Word 77|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(321) 777-8890|Page 1, Words 78-79|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|2569-5934-9268-1705|Page 1, Word 83|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|312-24-7945|Page 1, Word 84|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(727) 254-5467|Page 1, Words 85-86|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|2869-2256-1503-5177|Page 1, Word 90|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|503-25-6009|Page 1, Word 91|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(770) 235-6578|Page 1, Words 92-93|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|8135-4478-2747-9463|Page 1, Word 97|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|523-47-8090|Page 1, Word 98|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(937) 492-3564|Page 1, Words 99-100|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|2865-8964-1559-7009|Page 1, Word 104|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|457-74-7450|Page 1, Word 105|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(305) 254-6446|Page 1, Words 106-107|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|1402-5647-4067-1446|Page 1, Word 111|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|499-60-0735|Page 1, Word 112|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(205) 254-7567|Page 1, Words 113-114|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|5793-5842-3038-1792|Page 1, Word 118|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|231-40-9678|Page 1, Word 119|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(417) 555-1212|Page 1, Words 120-121|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|7013-5191-1687-2256|Page 1, Word 125|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|225-76-0934|Page 1, Word 126|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|6986-4127-7062-4675|Page 1, Word 133|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|311-76-7455|Page 1, Word 134|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(727) 365-7457|Page 1, Words 135-136|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|7352-2478-4293-2756|Page 1, Word 141|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|745-57-2647|Page 1, Word 142|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(407) 254-8768|Page 1, Words 143-144|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|6412-8994-6035-8904|Page 1, Word 148|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|895-07-0467|Page 1, Word 149|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(321) 265-7689|Page 1, Words 150-151|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|7234-7036-1853-8745|Page 1, Word 152|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|310-44-2352|Page 1, Word 153|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(727) 353-6312 |Page 1, Words 154-155|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|7095-4122-3046-1454|Page 1, Word 158|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|423-33-5818|Page 1, Word 159|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(321) 262-4782 |Page 1, Words 160-161|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|1736-7434-1654-4814|Page 1, Word 164|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|223-90-1124|Page 1, Word 165|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(937) 767-8344 |Page 1, Words 166-167|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|1690-7704-7823-7782|Page 1, Word 170|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|422-22-4753|Page 1, Word 171|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(205) 562-1357 |Page 1, Words 172-173|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|3702-8025-0262-4114|Page 1, Word 176|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|678-33-6746|Page 1, Word 177|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(727) 346-1043 |Page 1, Words 178-179|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|7375-8034-7034-8832|Page 1, Word 182|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|645-07-2345|Page 1, Word 183|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(407) 523-7609 |Page 1, Words 184-185|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|8934-0265-5183-0954|Page 2, Word 0|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|241-22-5234|Page 2, Word 1|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(305) 842-3563 |Page 2, Words 2-3|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|1854-6135-6425-9041|Page 2, Word 6|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|434-55-3955|Page 2, Word 7|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(813) 893-5442 |Page 2, Words 8-9|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|1765-8904-1449-7019|Page 2, Word 12|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|845-72-2679|Page 2, Word 13|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(405) 323-4855 |Page 2, Words 14-15|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|3634-7086-1883-8742|Page 2, Word 18|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|221-45-6532|Page 2, Word 19|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(352) 776-8234 |Page 2, Words 20-21|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|7895-4126-3056-1457|Page 2, Word 24|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|890-44-8245|Page 2, Word 25|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(321) 727-7567 |Page 2, Words 26-27|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|5636-7494-1614-4812|Page 2, Word 30|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|523-55-2865|Page 2, Word 31|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(354) 693-3657 |Page 2, Words 32-33|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|9490-7774-7883-7789|Page 2, Word 36|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
SSN|527-25-6009|Page 2, Word 37|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
PHONE_US|(205) 265-8765 |Page 2, Words 38-39|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
CCN|4202-8045-0282-4110|Page 2, Word 42|POX6022\iridemo|true|false|false|false|37854|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|2018-05-03T17:35:46.5702Z|C:\git\workbench-demos\Dark_Data_Discovery\data\comp.pdf|pdf
