10331	Bon app	Dodsworth, Anne	1996-10-21 00:00:00.0	10.19
10332	Me Paillarde	Leverling, Janet	1996-10-21 00:00:00.0	52.84
10333	Wartian Herkku	Buchanan, Steven	1996-10-25 00:00:00.0	0.59
10334	Victuailles en stock	Callahan, Laura	1996-10-28 00:00:00.0	8.56
10335	Hungry Owl All-Night Grocers	King, Robert	1996-10-24 00:00:00.0	42.11
10336	Princesa Isabel Vinhos	King, Robert	1996-10-25 00:00:00.0	15.51
10337	Frankenversand	Peacock, Margaret	1996-10-29 00:00:00.0	108.26
10338	Old World Delicatessen	Peacock, Margaret	1996-10-29 00:00:00.0	84.21
10339	Me Paillarde	Fuller, Andrew	1996-11-04 00:00:00.0	15.66
10340	Bon app	Davolio, Nancy	1996-11-08 00:00:00.0	166.31
10341	Simons bistro	King, Robert	1996-11-05 00:00:00.0	26.78
10342	Frankenversand	Peacock, Margaret	1996-11-04 00:00:00.0	54.83
10343	Lehmanns Marktstand	Peacock, Margaret	1996-11-06 00:00:00.0	110.37
10344	White Clover Markets	Peacock, Margaret	1996-11-05 00:00:00.0	23.29
10345	QUICK-Stop	Fuller, Andrew	1996-11-11 00:00:00.0	249.06
10346	Rattlesnake Canyon Grocery	Leverling, Janet	1996-11-08 00:00:00.0	142.08
10347	Familia Arquibaldo	Peacock, Margaret	1996-11-08 00:00:00.0	3.10
10348	Die Wandernde Kuh	Peacock, Margaret	1996-11-15 00:00:00.0	0.78
10349	Split Rail Beer & Ale	King, Robert	1996-11-15 00:00:00.0	8.63
10350	La maison dAsie	Suyama, Michael	1996-12-03 00:00:00.0	64.19
10351	Ernst Handel	Davolio, Nancy	1996-11-20 00:00:00.0	162.33
10352	Furia Bacalhau e Frutos do Mar	Leverling, Janet	1996-11-18 00:00:00.0	1.30
10353	Piccolo und mehr	King, Robert	1996-11-25 00:00:00.0	360.63
10354	Pericles Comidas clacas	Callahan, Laura	1996-11-20 00:00:00.0	53.80
10355	Around the Horn	Suyama, Michael	1996-11-20 00:00:00.0	41.95
10356	Die Wandernde Kuh	Suyama, Michael	1996-11-27 00:00:00.0	36.71
10357	LILA-Supermercado	Davolio, Nancy	1996-12-02 00:00:00.0	34.88
10358	La maison dAsie	Buchanan, Steven	1996-11-27 00:00:00.0	19.64
10359	Seven Seas Imports	Buchanan, Steven	1996-11-26 00:00:00.0	288.43
10360	Blondel pe et fils	Peacock, Margaret	1996-12-02 00:00:00.0	131.70
10361	QUICK-Stop	Davolio, Nancy	1996-12-03 00:00:00.0	183.17
10362	Bon app	Leverling, Janet	1996-11-28 00:00:00.0	96.04
10363	Drachenblut Delikatessen	Peacock, Margaret	1996-12-04 00:00:00.0	30.54
10364	Eastern Connection	Davolio, Nancy	1996-12-04 00:00:00.0	71.97
10365	Antonio Moreno Taqueria	Leverling, Janet	1996-12-02 00:00:00.0	22.00
10366	Galeridel gastroo	Callahan, Laura	1996-12-30 00:00:00.0	10.14
10367	Vaffeljernet	King, Robert	1996-12-02 00:00:00.0	13.55
10368	Ernst Handel	Fuller, Andrew	1996-12-02 00:00:00.0	101.95
10369	Split Rail Beer & Ale	Callahan, Laura	1996-12-09 00:00:00.0	195.68
10370	Chop-suey Chinese	Suyama, Michael	1996-12-27 00:00:00.0	1.17
10371	La maison dAsie	Davolio, Nancy	1996-12-24 00:00:00.0	0.45
10372	Queen Cozinha	Buchanan, Steven	1996-12-09 00:00:00.0	890.78
10373	Hungry Owl All-Night Grocers	Peacock, Margaret	1996-12-11 00:00:00.0	124.12
10374	Wolski  Zajazd	Davolio, Nancy	1996-12-09 00:00:00.0	3.94
10375	Hungry Coyote Import Store	Leverling, Janet	1996-12-09 00:00:00.0	20.12
10376	Me Paillarde	Davolio, Nancy	1996-12-13 00:00:00.0	20.39
10377	Seven Seas Imports	Davolio, Nancy	1996-12-13 00:00:00.0	22.21
10378	Folk och faB	Buchanan, Steven	1996-12-19 00:00:00.0	5.44
10379	Que Delia	Fuller, Andrew	1996-12-13 00:00:00.0	45.03
10380	Hungry Owl All-Night Grocers	Callahan, Laura	1997-01-16 00:00:00.0	35.03
10381	LILA-Supermercado	Leverling, Janet	1996-12-13 00:00:00.0	7.99
10382	Ernst Handel	Peacock, Margaret	1996-12-16 00:00:00.0	94.77
10383	Around the Horn	Callahan, Laura	1996-12-18 00:00:00.0	34.24
10384	Berglunds snabbkop	Leverling, Janet	1996-12-20 00:00:00.0	168.64
10385	Split Rail Beer & Ale	Davolio, Nancy	1996-12-23 00:00:00.0	30.96
10386	Familia Arquibaldo	Dodsworth, Anne	1996-12-25 00:00:00.0	13.99
10387	Santeourmet	Davolio, Nancy	1996-12-20 00:00:00.0	93.63
10388	Seven Seas Imports	Fuller, Andrew	1996-12-20 00:00:00.0	34.86
10389	Bottom-Dollar Markets	Peacock, Margaret	1996-12-24 00:00:00.0	47.42
10390	Ernst Handel	Suyama, Michael	1996-12-26 00:00:00.0	126.38
10391	Drachenblut Delikatessen	Leverling, Janet	1996-12-31 00:00:00.0	5.45
10392	Piccolo und mehr	Fuller, Andrew	1997-01-01 00:00:00.0	122.46
10393	Save-a-lot Markets	Davolio, Nancy	1997-01-03 00:00:00.0	126.56
10394	Hungry Coyote Import Store	Davolio, Nancy	1997-01-03 00:00:00.0	30.34
10395	HILARIO-Abastos	Suyama, Michael	1997-01-03 00:00:00.0	184.41
10396	Frankenversand	Davolio, Nancy	1997-01-06 00:00:00.0	135.35
10397	Princesa Isabel Vinhos	Buchanan, Steven	1997-01-02 00:00:00.0	60.26
10398	Save-a-lot Markets	Fuller, Andrew	1997-01-09 00:00:00.0	89.16
10399	Vaffeljernet	Callahan, Laura	1997-01-08 00:00:00.0	27.36
10400	Eastern Connection	Davolio, Nancy	1997-01-16 00:00:00.0	83.93
10401	Rattlesnake Canyon Grocery	Davolio, Nancy	1997-01-10 00:00:00.0	12.51
10402	Ernst Handel	Callahan, Laura	1997-01-10 00:00:00.0	67.88
10403	Ernst Handel	Peacock, Margaret	1997-01-09 00:00:00.0	73.79
10404	Magazzini Alimentari Riuniti	Fuller, Andrew	1997-01-08 00:00:00.0	155.97
10405	LINO-Delicateses	Davolio, Nancy	1997-01-22 00:00:00.0	34.82
10406	Queen Cozinha	King, Robert	1997-01-13 00:00:00.0	108.04
10407	Ottilies Kaladen	Fuller, Andrew	1997-01-30 00:00:00.0	91.48
10408	Folies gourmandes	Callahan, Laura	1997-01-14 00:00:00.0	11.26
10409	Oceo Atlaico Ltda.	Leverling, Janet	1997-01-14 00:00:00.0	29.83
10410	Bottom-Dollar Markets	Leverling, Janet	1997-01-15 00:00:00.0	2.40
10411	Bottom-Dollar Markets	Dodsworth, Anne	1997-01-21 00:00:00.0	23.65
10412	Wartian Herkku	Callahan, Laura	1997-01-15 00:00:00.0	3.77
10413	La maison dAsie	Leverling, Janet	1997-01-16 00:00:00.0	95.66
10414	Familia Arquibaldo	Fuller, Andrew	1997-01-17 00:00:00.0	21.48
10415	Hungry Coyote Import Store	Leverling, Janet	1997-01-24 00:00:00.0	0.20
10416	Wartian Herkku	Callahan, Laura	1997-01-27 00:00:00.0	22.72
10417	Simons bistro	Peacock, Margaret	1997-01-28 00:00:00.0	70.29
10418	QUICK-Stop	Peacock, Margaret	1997-01-24 00:00:00.0	17.55
10419	Richter Supermarkt	Peacock, Margaret	1997-01-30 00:00:00.0	137.35
10420	Wellington Importadora	Leverling, Janet	1997-01-27 00:00:00.0	44.12
10421	Que Delia	Callahan, Laura	1997-01-27 00:00:00.0	99.23
10422	Franchi S.p.A.	Fuller, Andrew	1997-01-31 00:00:00.0	3.02
10423	Gourmet Lanchonetes	Suyama, Michael	1997-02-24 00:00:00.0	24.50
10424	Me Paillarde	King, Robert	1997-01-27 00:00:00.0	370.61
10425	La maison dAsie	Suyama, Michael	1997-02-14 00:00:00.0	7.93
10426	Galeridel gastroo	Peacock, Margaret	1997-02-06 00:00:00.0	18.69
10427	Piccolo und mehr	Peacock, Margaret	1997-03-03 00:00:00.0	31.29
10428	Reggiani Caseifici	King, Robert	1997-02-04 00:00:00.0	11.09
10429	Hungry Owl All-Night Grocers	Leverling, Janet	1997-02-07 00:00:00.0	56.63
10430	Ernst Handel	Peacock, Margaret	1997-02-03 00:00:00.0	458.78
10431	Bottom-Dollar Markets	Peacock, Margaret	1997-02-07 00:00:00.0	44.17
10432	Split Rail Beer & Ale	Leverling, Janet	1997-02-07 00:00:00.0	4.34
10433	Princesa Isabel Vinhos	Leverling, Janet	1997-03-04 00:00:00.0	73.83
10434	Folk och faB	Leverling, Janet	1997-02-13 00:00:00.0	17.92
10435	Consolidated Holdings	Callahan, Laura	1997-02-07 00:00:00.0	9.21
10436	Blondel pe et fils	Leverling, Janet	1997-02-11 00:00:00.0	156.66
10437	Wartian Herkku	Callahan, Laura	1997-02-12 00:00:00.0	19.97
10438	Toms Spezialitan	Leverling, Janet	1997-02-14 00:00:00.0	8.24
10439	Me Paillarde	Suyama, Michael	1997-02-10 00:00:00.0	4.07
10440	Save-a-lot Markets	Peacock, Margaret	1997-02-28 00:00:00.0	86.53
10441	Old World Delicatessen	Leverling, Janet	1997-03-14 00:00:00.0	73.02
10442	Ernst Handel	Leverling, Janet	1997-02-18 00:00:00.0	47.94
10443	Reggiani Caseifici	Callahan, Laura	1997-02-14 00:00:00.0	13.95
10444	Berglunds snabbkop	Leverling, Janet	1997-02-21 00:00:00.0	3.50
10445	Berglunds snabbkop	Leverling, Janet	1997-02-20 00:00:00.0	9.30
10446	Toms Spezialitan	Suyama, Michael	1997-02-19 00:00:00.0	14.68
10447	Ricardo Adocicados	Peacock, Margaret	1997-03-07 00:00:00.0	68.66
10448	Rancho grande	Peacock, Margaret	1997-02-24 00:00:00.0	38.82
10449	Blondel pe et fils	Leverling, Janet	1997-02-27 00:00:00.0	53.30
10450	Victuailles en stock	Callahan, Laura	1997-03-11 00:00:00.0	7.23
10451	QUICK-Stop	Peacock, Margaret	1997-03-12 00:00:00.0	189.09
10452	Save-a-lot Markets	Callahan, Laura	1997-02-26 00:00:00.0	140.26
10453	Around the Horn	Davolio, Nancy	1997-02-26 00:00:00.0	25.36
10454	La maison dAsie	Peacock, Margaret	1997-02-25 00:00:00.0	2.74
10455	Wartian Herkku	Callahan, Laura	1997-03-03 00:00:00.0	180.45
10456	Kolich Essen	Callahan, Laura	1997-02-28 00:00:00.0	8.12
10457	Kolich Essen	Fuller, Andrew	1997-03-03 00:00:00.0	11.57
10458	Supres deces	King, Robert	1997-03-04 00:00:00.0	147.06
10459	Victuailles en stock	Peacock, Margaret	1997-02-28 00:00:00.0	25.09
10460	Folk och faB	Callahan, Laura	1997-03-03 00:00:00.0	16.27
10461	LILA-Supermercado	Davolio, Nancy	1997-03-05 00:00:00.0	148.61
10462	Consolidated Holdings	Fuller, Andrew	1997-03-18 00:00:00.0	6.17
10463	Supres deces	Buchanan, Steven	1997-03-06 00:00:00.0	14.78
10464	Furia Bacalhau e Frutos do Mar	Peacock, Margaret	1997-03-14 00:00:00.0	89.00
10465	Vaffeljernet	Davolio, Nancy	1997-03-14 00:00:00.0	145.04
10466	Comeio Mineiro	Peacock, Margaret	1997-03-13 00:00:00.0	11.93
10467	Magazzini Alimentari Riuniti	Callahan, Laura	1997-03-11 00:00:00.0	4.93
10468	Kolich Essen	Leverling, Janet	1997-03-12 00:00:00.0	44.12
10469	White Clover Markets	Davolio, Nancy	1997-03-14 00:00:00.0	60.18
10470	Bon app	Peacock, Margaret	1997-03-14 00:00:00.0	64.56
10471	Bs Beverages	Fuller, Andrew	1997-03-18 00:00:00.0	45.59
10472	Seven Seas Imports	Callahan, Laura	1997-03-19 00:00:00.0	4.20
10473	Island Trading	Davolio, Nancy	1997-03-21 00:00:00.0	16.37
10474	Pericles Comidas clacas	Buchanan, Steven	1997-03-21 00:00:00.0	83.49
10475	Supres deces	Dodsworth, Anne	1997-04-04 00:00:00.0	68.52
10476	HILARIO-Abastos	Callahan, Laura	1997-03-24 00:00:00.0	4.41
10477	Princesa Isabel Vinhos	Buchanan, Steven	1997-03-25 00:00:00.0	13.02
10478	Victuailles en stock	Fuller, Andrew	1997-03-26 00:00:00.0	4.81
10479	Rattlesnake Canyon Grocery	Leverling, Janet	1997-03-21 00:00:00.0	708.95
10480	Folies gourmandes	Suyama, Michael	1997-03-24 00:00:00.0	1.35
10481	Ricardo Adocicados	Callahan, Laura	1997-03-25 00:00:00.0	64.33
10482	Lazy K Kountry Store	Davolio, Nancy	1997-04-10 00:00:00.0	7.48
10483	White Clover Markets	King, Robert	1997-04-25 00:00:00.0	15.28
10484	Bs Beverages	Leverling, Janet	1997-04-01 00:00:00.0	6.88
10485	LINO-Delicateses	Peacock, Margaret	1997-03-31 00:00:00.0	64.45
10486	HILARIO-Abastos	Davolio, Nancy	1997-04-02 00:00:00.0	30.53
10487	Queen Cozinha	Fuller, Andrew	1997-03-28 00:00:00.0	71.07
10488	Frankenversand	Callahan, Laura	1997-04-02 00:00:00.0	4.93
10489	Piccolo und mehr	Suyama, Michael	1997-04-09 00:00:00.0	5.29
10490	HILARIO-Abastos	King, Robert	1997-04-03 00:00:00.0	210.19
10491	Furia Bacalhau e Frutos do Mar	Callahan, Laura	1997-04-08 00:00:00.0	16.96
10492	Bottom-Dollar Markets	Leverling, Janet	1997-04-11 00:00:00.0	62.89
10493	La maison dAsie	Peacock, Margaret	1997-04-10 00:00:00.0	10.64
10494	Comeio Mineiro	Peacock, Margaret	1997-04-09 00:00:00.0	65.99
10495	Laughing Bacchus Wine Cellars	Leverling, Janet	1997-04-11 00:00:00.0	4.65
10496	Tradic Hipermercados	King, Robert	1997-04-07 00:00:00.0	46.77
10497	Lehmanns Marktstand	King, Robert	1997-04-07 00:00:00.0	36.21
10498	HILARIO-Abastos	Callahan, Laura	1997-04-11 00:00:00.0	29.75
10751	Richter Supermarkt	Leverling, Janet	1997-12-03 00:00:00.0	130.79
10752	North/South	Fuller, Andrew	1997-11-28 00:00:00.0	1.39
10753	Franchi S.p.A.	Leverling, Janet	1997-11-27 00:00:00.0	7.70
10754	Magazzini Alimentari Riuniti	Suyama, Michael	1997-11-27 00:00:00.0	2.38
10755	Bon app	Peacock, Margaret	1997-11-28 00:00:00.0	16.71
10756	Split Rail Beer & Ale	Callahan, Laura	1997-12-02 00:00:00.0	73.21
10757	Save-a-lot Markets	Suyama, Michael	1997-12-15 00:00:00.0	8.19
10758	Richter Supermarkt	Leverling, Janet	1997-12-04 00:00:00.0	138.17
10759	Ana Trujillo Emparedados y helados	Leverling, Janet	1997-12-12 00:00:00.0	11.99
10760	Maison Dewey	Peacock, Margaret	1997-12-10 00:00:00.0	155.64
10761	Rattlesnake Canyon Grocery	Buchanan, Steven	1997-12-08 00:00:00.0	18.66
10762	Folk och faB	Leverling, Janet	1997-12-09 00:00:00.0	328.74
10763	Folies gourmandes	Leverling, Janet	1997-12-08 00:00:00.0	37.35
10764	Ernst Handel	Suyama, Michael	1997-12-08 00:00:00.0	145.45
10765	QUICK-Stop	Leverling, Janet	1997-12-09 00:00:00.0	42.74
10766	Ottilies Kaladen	Peacock, Margaret	1997-12-09 00:00:00.0	157.55
10767	Supres deces	Peacock, Margaret	1997-12-15 00:00:00.0	1.59
10768	Around the Horn	Leverling, Janet	1997-12-15 00:00:00.0	146.32
10769	Vaffeljernet	Leverling, Janet	1997-12-12 00:00:00.0	65.06
10770	Hanari Carnes	Callahan, Laura	1997-12-17 00:00:00.0	5.32
10771	Ernst Handel	Dodsworth, Anne	1998-01-02 00:00:00.0	11.19
10772	Lehmanns Marktstand	Leverling, Janet	1997-12-19 00:00:00.0	91.28
10773	Ernst Handel	Davolio, Nancy	1997-12-16 00:00:00.0	96.43
10774	Folk och faB	Peacock, Margaret	1997-12-12 00:00:00.0	48.20
10775	The Cracker Box	King, Robert	1997-12-26 00:00:00.0	20.25
10776	Ernst Handel	Davolio, Nancy	1997-12-18 00:00:00.0	351.53
10777	Gourmet Lanchonetes	King, Robert	1998-01-21 00:00:00.0	3.01
10778	Berglunds snabbkop	Leverling, Janet	1997-12-24 00:00:00.0	6.79
10779	Morgenstern Gesundkost	Leverling, Janet	1998-01-14 00:00:00.0	58.13
10780	LILA-Supermercado	Fuller, Andrew	1997-12-25 00:00:00.0	42.13
10781	Wartian Herkku	Fuller, Andrew	1997-12-19 00:00:00.0	73.16
10782	Cactus Comidas para llevar	Dodsworth, Anne	1997-12-22 00:00:00.0	1.10
10783	Hanari Carnes	Peacock, Margaret	1997-12-19 00:00:00.0	124.98
10784	Magazzini Alimentari Riuniti	Peacock, Margaret	1997-12-22 00:00:00.0	70.09
10785	GROSELLA-Restaurante	Davolio, Nancy	1997-12-24 00:00:00.0	1.51
10786	Queen Cozinha	Callahan, Laura	1997-12-23 00:00:00.0	110.87
10787	La maison dAsie	Fuller, Andrew	1997-12-26 00:00:00.0	249.93
10788	QUICK-Stop	Davolio, Nancy	1998-01-19 00:00:00.0	42.70
10789	Folies gourmandes	Davolio, Nancy	1997-12-31 00:00:00.0	100.60
10790	Gourmet Lanchonetes	Suyama, Michael	1997-12-26 00:00:00.0	28.23
10791	Frankenversand	Suyama, Michael	1998-01-01 00:00:00.0	16.85
10792	Wolski  Zajazd	Davolio, Nancy	1997-12-31 00:00:00.0	23.79
10793	Around the Horn	Leverling, Janet	1998-01-08 00:00:00.0	4.52
10794	Que Delia	Suyama, Michael	1998-01-02 00:00:00.0	21.49
10795	Ernst Handel	Callahan, Laura	1998-01-20 00:00:00.0	126.66
10796	HILARIO-Abastos	Leverling, Janet	1998-01-14 00:00:00.0	26.52
10797	Drachenblut Delikatessen	King, Robert	1998-01-05 00:00:00.0	33.35
10798	Island Trading	Fuller, Andrew	1998-01-05 00:00:00.0	2.33
10799	Kolich Essen	Dodsworth, Anne	1998-01-05 00:00:00.0	30.76
10800	Seven Seas Imports	Davolio, Nancy	1998-01-05 00:00:00.0	137.44
10801	Boo Comidas preparadas	Peacock, Margaret	1997-12-31 00:00:00.0	97.09
10802	Simons bistro	Peacock, Margaret	1998-01-02 00:00:00.0	257.26
10803	Wellington Importadora	Peacock, Margaret	1998-01-06 00:00:00.0	55.23
10804	Seven Seas Imports	Suyama, Michael	1998-01-07 00:00:00.0	27.33
10805	The Big Cheese	Fuller, Andrew	1998-01-09 00:00:00.0	237.34
10806	Victuailles en stock	Leverling, Janet	1998-01-05 00:00:00.0	22.11
10807	Franchi S.p.A.	Peacock, Margaret	1998-01-30 00:00:00.0	1.36
10808	Old World Delicatessen	Fuller, Andrew	1998-01-09 00:00:00.0	45.53
10809	Wellington Importadora	King, Robert	1998-01-07 00:00:00.0	4.87
10810	Laughing Bacchus Wine Cellars	Fuller, Andrew	1998-01-07 00:00:00.0	4.33
10811	LINO-Delicateses	Callahan, Laura	1998-01-08 00:00:00.0	31.22
10812	Reggiani Caseifici	Buchanan, Steven	1998-01-12 00:00:00.0	59.78
10813	Ricardo Adocicados	Davolio, Nancy	1998-01-09 00:00:00.0	47.38
10814	Victuailles en stock	Leverling, Janet	1998-01-14 00:00:00.0	130.94
10815	Save-a-lot Markets	Fuller, Andrew	1998-01-14 00:00:00.0	14.62
10816	Great Lakes Food Market	Peacock, Margaret	1998-02-04 00:00:00.0	719.78
10817	Kolich Essen	Leverling, Janet	1998-01-13 00:00:00.0	306.07
10818	Magazzini Alimentari Riuniti	King, Robert	1998-01-12 00:00:00.0	65.48
10819	Cactus Comidas para llevar	Fuller, Andrew	1998-01-16 00:00:00.0	19.76
10820	Rattlesnake Canyon Grocery	Leverling, Janet	1998-01-13 00:00:00.0	37.52
10821	Split Rail Beer & Ale	Davolio, Nancy	1998-01-15 00:00:00.0	36.68
10822	Trails Head Gourmet Provisioners	Suyama, Michael	1998-01-16 00:00:00.0	7.00
10823	LILA-Supermercado	Buchanan, Steven	1998-01-13 00:00:00.0	163.97
10824	Folk och faB	Callahan, Laura	1998-01-30 00:00:00.0	1.23
10825	Drachenblut Delikatessen	Davolio, Nancy	1998-01-14 00:00:00.0	79.25
10826	Blondel pe et fils	Suyama, Michael	1998-02-06 00:00:00.0	7.09
10827	Bon app	Davolio, Nancy	1998-02-06 00:00:00.0	63.54
10828	Rancho grande	Dodsworth, Anne	1998-02-04 00:00:00.0	90.85
10829	Island Trading	Dodsworth, Anne	1998-01-23 00:00:00.0	154.72
10830	Tradic Hipermercados	Peacock, Margaret	1998-01-21 00:00:00.0	81.83
10831	Santeourmet	Leverling, Janet	1998-01-23 00:00:00.0	72.19
10832	La maison dAsie	Fuller, Andrew	1998-01-19 00:00:00.0	43.26
10833	Ottilies Kaladen	Suyama, Michael	1998-01-23 00:00:00.0	71.49
10834	Tradic Hipermercados	Davolio, Nancy	1998-01-19 00:00:00.0	29.78
10835	Alfreds Futterkiste	Davolio, Nancy	1998-01-21 00:00:00.0	69.53
10836	Ernst Handel	King, Robert	1998-01-21 00:00:00.0	411.88
10837	Berglunds snabbkop	Dodsworth, Anne	1998-01-23 00:00:00.0	13.32
10838	LINO-Delicateses	Leverling, Janet	1998-01-23 00:00:00.0	59.28
10839	Tradic Hipermercados	Leverling, Janet	1998-01-22 00:00:00.0	35.43
10840	LINO-Delicateses	Peacock, Margaret	1998-02-16 00:00:00.0	2.71
10841	Supres deces	Buchanan, Steven	1998-01-29 00:00:00.0	424.30
10842	Tortuga Restaurante	Davolio, Nancy	1998-01-29 00:00:00.0	54.42
10843	Victuailles en stock	Peacock, Margaret	1998-01-26 00:00:00.0	9.26
10844	Piccolo und mehr	Callahan, Laura	1998-01-26 00:00:00.0	25.22
10845	QUICK-Stop	Callahan, Laura	1998-01-30 00:00:00.0	212.98
10846	Supres deces	Fuller, Andrew	1998-01-23 00:00:00.0	56.46
10847	Save-a-lot Markets	Peacock, Margaret	1998-02-10 00:00:00.0	487.57
10848	Consolidated Holdings	King, Robert	1998-01-29 00:00:00.0	38.24
10849	Kolich Essen	Dodsworth, Anne	1998-01-30 00:00:00.0	0.56
10850	Victuailles en stock	Davolio, Nancy	1998-01-30 00:00:00.0	49.19
10851	Ricardo Adocicados	Buchanan, Steven	1998-02-02 00:00:00.0	160.55
10852	Rattlesnake Canyon Grocery	Callahan, Laura	1998-01-30 00:00:00.0	174.05
10853	Blauer See Delikatessen	Dodsworth, Anne	1998-02-03 00:00:00.0	53.83
10854	Ernst Handel	Leverling, Janet	1998-02-05 00:00:00.0	100.22
10855	Old World Delicatessen	Leverling, Janet	1998-02-04 00:00:00.0	170.97
10856	Antonio Moreno Taqueria	Leverling, Janet	1998-02-10 00:00:00.0	58.43
10857	Berglunds snabbkop	Callahan, Laura	1998-02-06 00:00:00.0	188.85
10858	La corne dabondance	Fuller, Andrew	1998-02-03 00:00:00.0	52.51
10859	Frankenversand	Davolio, Nancy	1998-02-02 00:00:00.0	76.10
10860	France restauration	Leverling, Janet	1998-02-04 00:00:00.0	19.26
10861	White Clover Markets	Peacock, Margaret	1998-02-17 00:00:00.0	14.93
10862	Lehmanns Marktstand	Callahan, Laura	1998-02-02 00:00:00.0	53.23
10863	HILARIO-Abastos	Peacock, Margaret	1998-02-17 00:00:00.0	30.26
10864	Around the Horn	Peacock, Margaret	1998-02-09 00:00:00.0	3.04
10865	QUICK-Stop	Fuller, Andrew	1998-02-12 00:00:00.0	348.14
10866	Berglunds snabbkop	Buchanan, Steven	1998-02-12 00:00:00.0	109.11
10867	Lonesome Pine Restaurant	Suyama, Michael	1998-02-11 00:00:00.0	1.93
10868	Queen Cozinha	King, Robert	1998-02-23 00:00:00.0	191.27
10869	Seven Seas Imports	Buchanan, Steven	1998-02-09 00:00:00.0	143.28
10870	Wolski  Zajazd	Buchanan, Steven	1998-02-13 00:00:00.0	12.04
10871	Bon app	Dodsworth, Anne	1998-02-10 00:00:00.0	112.27
10872	Godos Cocina Tica	Buchanan, Steven	1998-02-09 00:00:00.0	175.32
10873	Wilman Kala	Peacock, Margaret	1998-02-09 00:00:00.0	0.82
10874	Godos Cocina Tica	Buchanan, Steven	1998-02-11 00:00:00.0	19.58
10875	Berglunds snabbkop	Peacock, Margaret	1998-03-03 00:00:00.0	32.37
10876	Bon app	King, Robert	1998-02-12 00:00:00.0	60.42
10877	Ricardo Adocicados	Davolio, Nancy	1998-02-19 00:00:00.0	38.06
10878	QUICK-Stop	Peacock, Margaret	1998-02-12 00:00:00.0	46.69
10879	Wilman Kala	Leverling, Janet	1998-02-12 00:00:00.0	8.50
10880	Folk och faB	King, Robert	1998-02-18 00:00:00.0	88.01
10881	Cactus Comidas para llevar	Peacock, Margaret	1998-02-18 00:00:00.0	2.84
10882	Save-a-lot Markets	Peacock, Margaret	1998-02-20 00:00:00.0	23.10
10883	Lonesome Pine Restaurant	Callahan, Laura	1998-02-20 00:00:00.0	0.53
10884	Lets Stop N Shop	Peacock, Margaret	1998-02-13 00:00:00.0	90.97
10885	Supres deces	Suyama, Michael	1998-02-18 00:00:00.0	5.64
10886	Hanari Carnes	Davolio, Nancy	1998-03-02 00:00:00.0	4.99
10887	Galeridel gastroo	Callahan, Laura	1998-02-16 00:00:00.0	1.25
10888	Godos Cocina Tica	Davolio, Nancy	1998-02-23 00:00:00.0	51.87
10889	Rattlesnake Canyon Grocery	Dodsworth, Anne	1998-02-23 00:00:00.0	280.61
10890	Du monde entier	King, Robert	1998-02-18 00:00:00.0	32.76
10891	Lehmanns Marktstand	King, Robert	1998-02-19 00:00:00.0	20.37
10892	Maison Dewey	Peacock, Margaret	1998-02-19 00:00:00.0	120.27
10893	Kolich Essen	Dodsworth, Anne	1998-02-20 00:00:00.0	77.78
10894	Save-a-lot Markets	Davolio, Nancy	1998-02-20 00:00:00.0	116.13
10895	Ernst Handel	Leverling, Janet	1998-02-23 00:00:00.0	162.75
10896	Maison Dewey	King, Robert	1998-02-27 00:00:00.0	32.45
10897	Hungry Owl All-Night Grocers	Leverling, Janet	1998-02-25 00:00:00.0	603.54
10898	Oceo Atlaico Ltda.	Peacock, Margaret	1998-03-06 00:00:00.0	1.27
10899	LILA-Supermercado	Buchanan, Steven	1998-02-26 00:00:00.0	1.21
10900	Wellington Importadora	Davolio, Nancy	1998-03-04 00:00:00.0	1.66
10901	HILARIO-Abastos	Peacock, Margaret	1998-02-26 00:00:00.0	62.09
10902	Folk och faB	Davolio, Nancy	1998-03-03 00:00:00.0	44.15
10903	Hanari Carnes	Leverling, Janet	1998-03-04 00:00:00.0	36.71
10904	White Clover Markets	Leverling, Janet	1998-02-27 00:00:00.0	162.95
10905	Wellington Importadora	Dodsworth, Anne	1998-03-06 00:00:00.0	13.72
10906	Wolski  Zajazd	Peacock, Margaret	1998-03-03 00:00:00.0	26.29
10907	Spealitedu monde	Suyama, Michael	1998-02-27 00:00:00.0	9.19
10908	Reggiani Caseifici	Peacock, Margaret	1998-03-06 00:00:00.0	32.96
10909	Santeourmet	Davolio, Nancy	1998-03-10 00:00:00.0	53.05
10910	Wilman Kala	Davolio, Nancy	1998-03-04 00:00:00.0	38.11
10911	Godos Cocina Tica	Leverling, Janet	1998-03-05 00:00:00.0	38.19
10912	Hungry Owl All-Night Grocers	Fuller, Andrew	1998-03-18 00:00:00.0	580.91
10913	Queen Cozinha	Peacock, Margaret	1998-03-04 00:00:00.0	33.05
10914	Queen Cozinha	Suyama, Michael	1998-03-02 00:00:00.0	21.19
10915	Tortuga Restaurante	Fuller, Andrew	1998-03-02 00:00:00.0	3.51
10916	Rancho grande	Davolio, Nancy	1998-03-09 00:00:00.0	63.77
10917	Romero y tomillo	Peacock, Margaret	1998-03-11 00:00:00.0	8.29
10918	Bottom-Dollar Markets	Leverling, Janet	1998-03-11 00:00:00.0	48.83
10919	LINO-Delicateses	Fuller, Andrew	1998-03-04 00:00:00.0	19.80
10920	Around the Horn	Peacock, Margaret	1998-03-09 00:00:00.0	29.61
